frame,sim_time,x,y,z,yaw_deg,speed_mps,yawrate_rps,throttle,brake,steer,reverse,gear,hand_brake,lane_id,offset_m,dist_left_m,dist_right_m,lane_event,map
15584,653.917,617.384,41.551,-0.003,-6.411,10.651,-4.2575,1.000,0.000,0.000,0,2,0,-4,-0.125,1.625,1.875,,Town06
15585,653.967,617.915,41.496,-0.004,-6.592,10.709,-3.2416,1.000,0.000,0.000,0,2,0,-4,-0.180,1.570,1.930,Broken,Town06
15586,654.017,618.449,41.439,-0.004,-6.722,10.757,-2.2212,1.000,0.000,0.000,0,2,0,-4,-0.237,1.513,1.987,,Town06
15587,654.067,618.985,41.379,-0.004,-6.819,10.812,-1.7683,1.000,0.000,0.000,0,2,0,-4,-0.296,1.454,2.046,,Town06
15588,654.117,619.523,41.313,-0.004,-6.968,10.847,-4.1934,1.000,0.000,-0.100,0,2,0,-4,-0.362,1.388,2.112,,Town06
15589,654.167,620.061,41.237,-0.004,-7.271,10.885,-7.2195,1.000,0.000,-0.100,0,2,0,-4,-0.437,1.313,2.187,,Town06
15590,654.217,620.600,41.154,-0.004,-7.693,10.923,-9.1507,1.000,0.000,-0.100,0,2,0,-4,-0.520,1.230,2.270,,Town06
15591,654.267,621.139,41.061,-0.004,-8.276,10.935,-13.6581,1.000,0.000,-0.200,0,2,0,-4,-0.613,1.137,2.363,,Town06
15592,654.317,621.675,40.955,-0.004,-9.081,10.947,-17.5729,1.000,0.000,-0.200,0,2,0,-4,-0.719,1.031,2.469,,Town06
15593,654.367,622.207,40.834,-0.004,-10.110,10.924,-22.6138,1.000,0.000,-0.300,0,2,0,-4,-0.840,0.910,2.590,,Town06
15594,654.417,622.734,40.696,-0.004,-11.393,10.900,-27.5446,1.000,0.000,-0.300,0,2,0,-4,-0.978,0.772,2.728,,Town06
15595,654.467,623.255,40.542,-0.004,-12.899,10.887,-31.6819,1.000,0.000,-0.300,0,2,0,-4,-1.131,0.619,2.881,,Town06
15596,654.517,623.776,40.381,-0.003,-14.417,10.938,-28.1645,1.000,0.000,0.000,0,2,0,-4,-1.292,0.458,3.042,,Town06
15597,654.567,624.301,40.227,-0.003,-15.604,10.981,-21.0156,1.000,0.000,0.000,0,2,0,-4,-1.446,0.304,3.196,,Town06
15598,654.617,624.830,40.075,-0.003,-16.478,11.031,-15.3385,1.000,0.000,0.000,0,2,0,-4,-1.597,0.153,3.347,Broken,Town06
15599,654.667,625.362,39.923,-0.002,-17.120,11.082,-11.3487,1.000,0.000,0.000,0,2,0,-4,-1.750,0.000,3.500,,Town06
15600,654.717,625.895,39.766,-0.002,-17.590,11.125,-8.2312,1.000,0.000,0.000,0,2,0,-3,1.594,3.344,0.156,,Town06
15601,654.767,626.429,39.606,-0.002,-17.937,11.174,-6.1730,1.000,0.000,0.000,0,2,0,-3,1.434,3.184,0.316,,Town06
15602,654.817,626.964,39.441,-0.002,-18.192,11.214,-4.4330,1.000,0.000,0.000,0,2,0,-3,1.269,3.019,0.481,Broken,Town06
15603,654.867,627.500,39.271,-0.003,-18.381,11.261,-3.3961,1.000,0.000,0.000,0,2,0,-3,1.100,2.850,0.650,,Town06
15604,654.917,628.037,39.099,-0.003,-18.520,11.300,-2.3843,1.000,0.000,0.000,0,2,0,-3,0.928,2.678,0.822,,Town06
15605,654.967,628.575,38.923,-0.003,-18.623,11.340,-1.8953,0.000,0.000,0.000,0,2,0,-3,0.753,2.503,0.997,,Town06
15606,655.017,629.114,38.745,-0.004,-18.699,11.350,-1.2622,0.000,0.000,0.000,0,2,0,-3,0.575,2.325,1.175,Solid,Town06
15607,655.067,629.653,38.570,-0.004,-18.677,11.321,1.9546,0.000,0.000,0.100,0,2,0,-3,0.400,2.150,1.350,,Town06
15608,655.117,630.192,38.403,-0.004,-18.468,11.265,5.5400,0.000,0.000,0.100,0,2,0,-3,0.233,1.983,1.517,,Town06
15609,655.167,630.730,38.242,-0.004,-18.118,11.211,7.8857,0.000,0.000,0.100,0,2,0,-3,0.072,1.822,1.678,,Town06
15610,655.217,631.266,38.090,-0.004,-17.588,11.108,12.6708,0.000,0.600,0.200,0,2,0,-3,-0.079,1.671,1.829,,Town06
15611,655.267,631.799,37.952,-0.003,-16.827,10.984,16.7485,0.000,1.000,0.200,0,2,0,-3,-0.217,1.533,1.967,,Town06
15612,655.317,632.329,37.826,-0.003,-15.885,10.832,20.1236,0.000,1.000,0.200,0,2,0,-3,-0.343,1.407,2.093,,Town06
15613,655.367,632.852,37.715,-0.002,-14.750,10.628,24.6102,0.000,1.000,0.300,0,2,0,-3,-0.453,1.297,2.203,,Town06
15614,655.417,633.368,37.623,-0.001,-13.382,10.435,29.0471,0.000,1.000,0.300,0,0,0,-3,-0.545,1.205,2.295,,Town06
15615,655.467,633.876,37.551,-0.001,-11.785,10.208,33.9739,0.000,1.000,0.400,0,0,0,-3,-0.617,1.133,2.367,,Town06
15616,655.517,634.371,37.502,0.000,-9.947,9.835,38.4220,0.000,1.000,0.400,0,0,0,-3,-0.666,1.084,2.416,Broken,Town06
15617,655.567,634.846,37.473,0.001,-7.937,9.335,41.4232,0.000,1.000,0.400,0,1,0,-3,-0.694,1.056,2.444,,Town06
15618,655.617,635.290,37.466,0.002,-5.752,8.686,45.2037,0.000,1.000,0.500,0,1,0,-3,-0.702,1.048,2.452,,Town06
15619,655.667,635.698,37.479,0.003,-3.427,7.933,46.8078,0.000,1.000,0.500,0,1,0,-3,-0.688,1.062,2.438,,Town06
15620,655.717,636.065,37.511,0.004,-1.109,7.129,45.9089,0.000,1.000,0.500,0,1,0,-3,-0.656,1.094,2.406,Solid,Town06
15621,655.767,636.388,37.558,0.005,1.163,6.309,45.1491,0.000,1.000,0.600,0,1,0,-3,-0.609,1.141,2.359,,Town06
15622,655.817,636.667,37.618,0.006,3.374,5.514,43.3361,0.000,1.000,0.600,0,1,0,-3,-0.548,1.202,2.298,,Town06
15623,655.867,636.905,37.688,0.006,5.469,4.759,40.9092,0.000,0.400,0.600,0,1,0,-3,-0.479,1.271,2.229,,Town06
15624,655.917,637.100,37.758,0.007,7.416,3.959,37.4214,0.000,1.000,0.600,0,1,0,-3,-0.409,1.341,2.159,Solid,Town06
15625,655.967,637.252,37.825,0.007,9.172,3.156,33.6292,0.000,0.000,0.700,0,1,0,-3,-0.341,1.409,2.091,,Town06
15626,656.017,637.364,37.887,0.007,10.700,2.403,28.3122,0.000,0.600,0.700,0,1,0,-3,-0.279,1.471,2.029,,Town06
15627,656.067,637.440,37.939,0.007,11.915,1.706,21.5964,0.000,1.000,0.700,0,1,0,-3,-0.227,1.523,1.977,Broken,Town06
15628,656.117,637.490,37.974,0.007,12.727,1.052,12.5094,0.000,1.000,0.000,0,1,0,-3,-0.192,1.558,1.942,,Town06
15629,656.167,637.516,37.988,0.006,13.071,0.365,3.6224,0.000,1.000,0.000,0,1,0,-3,-0.178,1.572,1.928,,Town06
15630,656.217,637.519,37.989,0.005,13.112,0.058,0.0043,0.000,0.400,0.000,0,1,0,-3,-0.177,1.573,1.927,,Town06
15631,656.267,637.520,37.989,0.003,13.110,0.040,0.0120,0.000,1.000,0.000,0,1,0,-3,-0.177,1.573,1.927,,Town06
15632,656.317,637.521,37.989,0.002,13.110,0.024,0.0201,0.000,1.000,0.000,0,1,0,-3,-0.177,1.573,1.927,,Town06
15633,656.367,637.522,37.990,0.001,13.111,0.009,0.0238,0.000,1.000,0.000,0,1,0,-3,-0.176,1.574,1.926,,Town06
15634,656.417,637.523,37.990,0.000,13.113,0.006,0.0260,0.000,1.000,-0.100,0,1,0,-3,-0.176,1.574,1.926,,Town06
15635,656.467,637.524,37.990,-0.000,13.114,0.014,0.0221,0.000,1.000,-0.100,0,1,0,-3,-0.176,1.574,1.926,,Town06
15636,656.517,637.525,37.991,-0.001,13.115,0.020,0.0184,0.000,1.000,-0.100,0,1,0,-3,-0.175,1.575,1.925,,Town06
15637,656.567,637.526,37.991,-0.002,13.117,0.022,0.0136,0.000,1.000,-0.100,0,1,0,-3,-0.175,1.575,1.925,,Town06
15638,656.617,637.526,37.991,-0.003,13.117,0.026,0.0078,0.000,1.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15639,656.667,637.527,37.991,-0.003,13.117,0.026,0.0039,0.000,1.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15640,656.717,637.527,37.991,-0.004,13.117,0.024,0.0014,0.000,1.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15641,656.767,637.528,37.991,-0.004,13.118,0.020,0.0013,0.000,1.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15642,656.817,637.528,37.992,-0.005,13.117,0.008,-0.0170,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15643,656.867,637.527,37.992,-0.005,13.116,0.008,-0.0134,0.000,0.000,0.000,0,1,0,-3,-0.174,1.576,1.924,,Town06
15644,656.917,637.527,37.992,-0.005,13.113,0.004,-0.0761,0.000,0.000,0.000,0,1,0,-3,-0.174,1.576,1.924,,Town06
15645,656.967,637.527,37.992,-0.005,13.110,0.005,0.0129,0.000,0.000,0.000,0,1,0,-3,-0.174,1.576,1.924,,Town06
15646,657.017,637.526,37.992,-0.005,13.108,0.002,-0.1396,0.000,0.000,0.000,0,1,0,-3,-0.174,1.576,1.924,,Town06
15647,657.067,637.526,37.992,-0.005,13.110,0.003,0.1802,0.000,0.000,0.000,0,1,0,-3,-0.174,1.576,1.924,,Town06
15648,657.117,637.526,37.992,-0.004,13.109,0.004,-0.1257,0.000,0.000,0.000,0,1,0,-3,-0.174,1.576,1.924,,Town06
15649,657.167,637.526,37.992,-0.004,13.113,0.007,0.2009,0.000,0.000,0.000,0,1,0,-3,-0.174,1.576,1.924,,Town06
15650,657.217,637.526,37.992,-0.004,13.114,0.002,0.0010,0.000,0.000,0.000,0,1,0,-3,-0.174,1.576,1.924,,Town06
15651,657.267,637.525,37.992,-0.003,13.119,0.009,0.1246,0.000,0.000,0.000,0,1,0,-3,-0.174,1.576,1.924,,Town06
15652,657.317,637.525,37.992,-0.003,13.121,0.010,0.0325,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15653,657.367,637.525,37.992,-0.003,13.124,0.006,0.1530,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15654,657.417,637.525,37.991,-0.003,13.123,0.004,-0.0854,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15655,657.467,637.526,37.991,-0.003,13.128,0.004,0.1628,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15656,657.517,637.526,37.991,-0.003,13.127,0.006,-0.0758,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15657,657.567,637.526,37.991,-0.003,13.131,0.002,0.1610,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15658,657.617,637.526,37.991,-0.003,13.130,0.001,-0.1474,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15659,657.667,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15660,657.717,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15661,657.767,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15662,657.817,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15663,657.867,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15664,657.917,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15665,657.967,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15666,658.017,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15667,658.067,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15668,658.117,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15669,658.167,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15670,658.217,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15671,658.267,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15672,658.317,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15673,658.367,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15674,658.417,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15675,658.467,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15676,658.517,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15677,658.567,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15678,658.617,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15679,658.667,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15680,658.717,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15681,658.767,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15682,658.817,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15683,658.867,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15684,658.917,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15685,658.967,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15686,659.017,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15687,659.067,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15688,659.117,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15689,659.167,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15690,659.217,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15691,659.267,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15692,659.317,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15693,659.367,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15694,659.417,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15695,659.467,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15696,659.517,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15697,659.567,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15698,659.617,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15699,659.667,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15700,659.717,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15701,659.767,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15702,659.817,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15703,659.867,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15704,659.917,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15705,659.967,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15706,660.017,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15707,660.067,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15708,660.117,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15709,660.167,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15710,660.217,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15711,660.267,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15712,660.317,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15713,660.367,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
15714,660.417,637.526,37.991,-0.003,13.130,0.000,0.0000,0.000,0.000,0.000,0,1,0,-3,-0.175,1.575,1.925,,Town06
