actor_tag,actor_id,frame,sim_time,x,y,z,yaw_deg,speed_mps,yawrate_rps,throttle,brake,steer,reverse,gear,hand_brake,lane_id,offset_m,dist_left_m,dist_right_m,map
npc,140,141933,6023.963,143.869,251.526,-0.011,-0.731,4.910,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.049,1.701,1.799,Town06
hero,132,141934,6024.036,150.572,251.282,0.019,-0.264,6.156,-2.3053,0.000,0.000,0.000,0,1,0,-7,-0.295,1.455,2.045,Town06
npc,140,141934,6024.036,144.224,251.521,-0.011,-0.731,4.906,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.054,1.696,1.804,Town06
hero,132,141935,6024.118,151.074,251.279,0.018,-0.243,5.982,2.3827,0.000,0.000,0.000,0,1,0,-7,-0.298,1.452,2.048,Town06
npc,140,141935,6024.118,144.626,251.516,-0.011,-0.731,4.829,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.059,1.691,1.809,Town06
hero,132,141936,6024.203,151.570,251.277,0.018,-0.266,5.794,-2.4926,0.000,0.000,0.000,0,1,0,-7,-0.300,1.450,2.050,Town06
npc,140,141936,6024.203,145.037,251.511,-0.011,-0.731,4.898,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.064,1.686,1.814,Town06
hero,132,141937,6024.298,152.112,251.275,0.018,-0.266,5.599,-2.5896,0.300,0.000,0.000,0,1,0,-7,-0.303,1.447,2.053,Town06
npc,140,141937,6024.298,145.500,251.505,-0.011,-0.731,4.893,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.070,1.680,1.820,Town06
hero,132,141938,6024.380,152.565,251.272,0.018,-0.243,5.503,2.4135,0.700,0.000,0.000,0,1,0,-7,-0.305,1.445,2.055,Town06
npc,140,141938,6024.380,145.897,251.500,-0.011,-0.731,4.819,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.076,1.674,1.826,Town06
hero,132,141939,6024.453,152.965,251.271,0.018,-0.244,5.527,2.2625,1.000,0.000,0.000,0,1,0,-7,-0.307,1.443,2.057,Town06
npc,140,141939,6024.453,146.249,251.495,-0.011,-0.731,4.816,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.080,1.670,1.830,Town06
hero,132,141940,6024.528,153.385,251.269,0.019,-0.243,5.670,2.2883,0.000,0.000,0.000,0,1,0,-7,-0.309,1.441,2.059,Town06
npc,140,141940,6024.528,146.613,251.491,-0.011,-0.731,4.808,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.085,1.665,1.835,Town06
hero,132,141941,6024.601,153.805,251.267,0.019,-0.243,5.743,2.3617,0.000,0.000,0.000,0,1,0,-7,-0.311,1.439,2.061,Town06
npc,140,141941,6024.601,146.969,251.486,-0.011,-0.731,4.807,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.090,1.660,1.840,Town06
hero,132,141942,6024.675,154.230,251.265,0.019,-0.243,5.710,2.4555,0.000,0.000,0.000,0,1,0,-7,-0.313,1.437,2.063,Town06
npc,140,141942,6024.675,147.328,251.482,-0.011,-0.731,4.802,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.094,1.656,1.844,Town06
hero,132,141943,6024.751,154.660,251.263,0.019,-0.242,5.616,2.5800,0.000,0.000,0.000,0,1,0,-7,-0.315,1.435,2.065,Town06
npc,140,141943,6024.751,147.695,251.477,-0.011,-0.731,4.796,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.099,1.651,1.849,Town06
hero,132,141944,6024.818,155.032,251.262,0.019,-0.267,5.506,-2.6312,0.000,0.000,0.000,0,1,0,-7,-0.317,1.433,2.067,Town06
npc,140,141944,6024.818,148.019,251.473,-0.011,-0.731,4.868,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.103,1.647,1.853,Town06
hero,132,141945,6024.902,155.487,251.260,0.019,-0.243,5.355,2.5742,0.000,0.000,0.000,0,1,0,-7,-0.319,1.431,2.069,Town06
npc,140,141945,6024.902,148.424,251.468,-0.011,-0.731,4.791,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.109,1.641,1.859,Town06
hero,132,141946,6024.988,155.941,251.258,0.018,-0.268,5.184,-2.6797,0.000,0.000,0.000,0,1,0,-7,-0.321,1.429,2.071,Town06
npc,140,141946,6024.988,148.840,251.462,-0.011,-0.731,4.860,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.114,1.636,1.864,Town06
hero,132,141947,6025.107,156.449,251.256,0.018,-0.268,5.001,-2.8751,0.600,0.000,0.000,0,1,0,-7,-0.323,1.427,2.073,Town06
npc,140,141947,6025.107,149.322,251.456,-0.011,-0.731,4.854,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.120,1.630,1.870,Town06
hero,132,141948,6025.182,156.827,251.254,0.018,-0.243,5.021,-0.3071,1.000,0.000,0.000,0,1,0,-7,-0.325,1.425,2.075,Town06
npc,140,141948,6025.182,149.684,251.452,-0.011,-0.731,4.852,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.125,1.625,1.875,Town06
hero,132,141949,6025.257,157.204,251.252,0.019,-0.244,5.063,-0.3829,0.000,0.000,0.000,0,1,0,-7,-0.327,1.423,2.077,Town06
npc,140,141949,6025.257,150.044,251.447,-0.011,-0.731,4.849,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.130,1.620,1.880,Town06
hero,132,141950,6025.331,157.580,251.251,0.019,-0.244,5.079,-0.4018,0.000,0.000,0.000,0,1,0,-7,-0.329,1.421,2.079,Town06
npc,140,141950,6025.331,150.400,251.442,-0.011,-0.731,4.846,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.135,1.615,1.885,Town06
hero,132,141951,6025.425,158.053,251.249,0.019,-0.244,5.020,-0.4084,0.200,0.000,0.000,0,1,0,-7,-0.331,1.419,2.081,Town06
npc,140,141951,6025.425,150.850,251.437,-0.011,-0.731,4.841,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.140,1.610,1.890,Town06
hero,132,141952,6025.490,158.381,251.247,0.019,-0.240,5.087,0.4810,0.500,0.000,0.000,0,1,0,-7,-0.332,1.418,2.082,Town06
npc,140,141952,6025.490,151.163,251.433,-0.011,-0.731,4.764,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.145,1.605,1.895,Town06
hero,132,141953,6025.570,158.789,251.246,0.019,-0.278,5.103,-2.0797,0.800,0.000,0.000,0,1,0,-7,-0.334,1.416,2.084,Town06
npc,140,141953,6025.570,151.548,251.428,-0.011,-0.731,4.836,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.150,1.600,1.900,Town06
hero,132,141954,6025.762,159.308,251.244,0.019,-0.356,5.155,-2.3398,0.000,0.000,0.000,0,1,0,-7,-0.336,1.414,2.086,Town06
npc,140,141954,6025.762,152.027,251.422,-0.011,-0.731,4.829,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.156,1.594,1.906,Town06
hero,132,141955,6025.859,159.811,251.242,0.019,-0.449,5.137,-2.4892,0.000,0.000,0.000,0,1,0,-7,-0.338,1.412,2.088,Town06
npc,140,141955,6025.859,152.491,251.416,-0.011,-0.731,4.824,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.162,1.588,1.912,Town06
hero,132,141956,6025.939,160.224,251.240,0.019,-0.494,5.107,0.9017,0.000,0.000,0.000,0,1,0,-7,-0.341,1.409,2.091,Town06
npc,140,141956,6025.939,152.877,251.411,-0.011,-0.731,4.753,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.167,1.583,1.917,Town06
hero,132,141957,6026.015,160.604,251.237,0.019,-0.553,4.991,-0.3600,0.000,0.000,0.000,0,1,0,-7,-0.344,1.406,2.094,Town06
npc,140,141957,6026.015,153.239,251.406,-0.011,-0.731,4.742,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.172,1.578,1.922,Town06
hero,132,141958,6026.090,160.973,251.233,0.019,-0.564,4.935,-0.0451,0.000,0.000,0.000,0,1,0,-7,-0.347,1.403,2.097,Town06
npc,140,141958,6026.090,153.595,251.402,-0.011,-0.731,4.740,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.176,1.574,1.926,Town06
hero,132,141959,6026.172,161.375,251.229,0.018,-0.565,4.828,-0.0037,0.000,0.000,0.000,0,1,0,-7,-0.351,1.399,2.101,Town06
npc,140,141959,6026.172,153.988,251.397,-0.011,-0.731,4.812,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.182,1.568,1.932,Town06
hero,132,141960,6026.263,161.810,251.225,0.018,-0.565,4.688,-0.0003,0.000,0.000,0.000,0,1,0,-7,-0.356,1.394,2.106,Town06
npc,140,141960,6026.263,154.426,251.391,-0.011,-0.731,4.807,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.187,1.563,1.937,Town06
hero,132,141961,6026.341,162.169,251.222,0.018,-0.565,4.584,-0.0001,0.200,0.000,0.000,0,1,0,-7,-0.359,1.391,2.109,Town06
npc,140,141961,6026.341,154.795,251.386,-0.011,-0.731,4.802,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.192,1.558,1.942,Town06
hero,132,141962,6026.417,162.515,251.218,0.018,-0.565,4.535,-0.0000,0.600,0.000,0.000,0,1,0,-7,-0.363,1.387,2.113,Town06
npc,140,141962,6026.417,155.157,251.382,-0.011,-0.731,4.799,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.197,1.553,1.947,Town06
hero,132,141963,6026.496,162.876,251.214,0.019,-0.565,4.596,0.0001,0.900,0.000,0.000,0,1,0,-7,-0.367,1.383,2.117,Town06
npc,140,141963,6026.496,155.534,251.377,-0.011,-0.731,4.795,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.202,1.548,1.952,Town06
hero,132,141964,6026.582,163.276,251.211,0.019,-0.565,4.728,0.0001,0.000,0.000,0.000,0,1,0,-7,-0.371,1.379,2.121,Town06
npc,140,141964,6026.582,155.940,251.372,-0.011,-0.731,4.715,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.207,1.543,1.957,Town06
hero,132,141965,6026.655,163.620,251.207,0.019,-0.565,4.726,-0.0000,0.000,0.000,0.000,0,1,0,-7,-0.374,1.376,2.124,Town06
npc,140,141965,6026.655,156.286,251.367,-0.011,-0.731,4.717,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.212,1.538,1.962,Town06
hero,132,141966,6026.739,164.015,251.203,0.019,-0.565,4.642,-0.0001,0.000,0.000,0.000,0,1,0,-7,-0.378,1.372,2.128,Town06
npc,140,141966,6026.739,156.687,251.362,-0.011,-0.731,4.785,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.217,1.533,1.967,Town06
hero,132,141967,6026.820,164.386,251.200,0.019,-0.565,4.530,-0.0001,0.000,0.000,0.000,0,1,0,-7,-0.382,1.368,2.132,Town06
npc,140,141967,6026.820,157.071,251.357,-0.011,-0.731,4.711,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.222,1.528,1.972,Town06
hero,132,141968,6026.904,164.760,251.196,0.019,-0.565,4.406,-0.0001,0.000,0.000,0.000,0,1,0,-7,-0.386,1.364,2.136,Town06
npc,140,141968,6026.904,157.468,251.352,-0.011,-0.731,4.778,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.227,1.523,1.977,Town06
hero,132,141969,6026.975,165.070,251.193,0.018,-0.565,4.299,-0.0001,0.000,0.000,0.000,0,1,0,-7,-0.389,1.361,2.139,Town06
npc,140,141969,6026.975,157.806,251.348,-0.011,-0.731,4.775,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.232,1.518,1.982,Town06
hero,132,141970,6027.052,165.396,251.190,0.018,-0.565,4.184,-0.0001,0.000,0.000,0.000,0,1,0,-7,-0.392,1.358,2.142,Town06
npc,140,141970,6027.052,158.171,251.343,-0.011,-0.731,4.770,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.236,1.514,1.986,Town06
hero,132,141971,6027.133,165.730,251.186,0.018,-0.565,4.066,-0.0003,0.000,0.000,0.000,0,1,0,-7,-0.396,1.354,2.146,Town06
npc,140,141971,6027.133,158.555,251.338,-0.011,-0.731,4.696,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.241,1.509,1.991,Town06
hero,132,141972,6027.196,165.983,251.184,0.018,-0.565,3.977,0.0039,0.000,0.000,0.000,0,1,0,-7,-0.398,1.352,2.148,Town06
npc,140,141972,6027.196,158.853,251.334,-0.011,-0.731,4.765,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.245,1.505,1.995,Town06
hero,132,141973,6027.287,166.339,251.180,0.018,-0.565,3.851,0.1772,0.000,0.000,0.000,0,1,0,-7,-0.402,1.348,2.152,Town06
npc,140,141973,6027.287,159.283,251.329,-0.011,-0.731,4.761,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.251,1.499,2.001,Town06
hero,132,141974,6027.397,166.717,251.177,0.018,-0.564,3.754,0.3822,0.400,0.000,0.000,0,1,0,-7,-0.406,1.344,2.156,Town06
npc,140,141974,6027.397,159.755,251.323,-0.011,-0.731,4.754,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.257,1.493,2.007,Town06
hero,132,141975,6027.483,167.041,251.173,0.018,-0.567,3.780,-0.2753,0.900,0.000,0.000,0,1,0,-7,-0.409,1.341,2.159,Town06
npc,140,141975,6027.483,160.160,251.318,-0.011,-0.731,4.673,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.262,1.488,2.012,Town06
hero,132,141976,6027.558,167.331,251.171,0.019,-0.566,3.928,-0.1111,1.000,0.000,0.000,0,1,0,-7,-0.412,1.338,2.162,Town06
npc,140,141976,6027.558,160.515,251.313,-0.011,-0.731,4.672,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.267,1.483,2.017,Town06
hero,132,141977,6027.633,167.633,251.168,0.019,-0.566,4.163,-0.0053,1.000,0.000,0.000,0,1,0,-7,-0.415,1.335,2.165,Town06
npc,140,141977,6027.633,160.866,251.309,-0.011,-0.731,4.669,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.272,1.478,2.022,Town06
hero,132,141978,6027.710,167.971,251.164,0.020,-0.566,4.470,0.0003,1.000,0.000,0.000,0,1,0,-7,-0.419,1.331,2.169,Town06
npc,140,141978,6027.710,161.233,251.304,-0.011,-0.731,4.660,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.277,1.473,2.027,Town06
hero,132,141979,6027.776,168.276,251.161,0.020,-0.566,4.771,0.0004,1.000,0.000,0.000,0,1,0,-7,-0.422,1.328,2.172,Town06
npc,140,141979,6027.776,161.543,251.300,-0.011,-0.731,4.738,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.281,1.469,2.031,Town06
hero,132,141980,6027.863,168.710,251.157,0.021,-0.566,5.216,0.0005,1.000,0.000,0.000,0,1,0,-7,-0.426,1.324,2.176,Town06
npc,140,141980,6027.863,161.949,251.295,-0.011,-0.731,4.654,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.286,1.464,2.036,Town06
hero,132,141981,6027.953,169.194,251.152,0.021,-0.566,5.409,0.0003,0.200,0.000,0.000,0,1,0,-7,-0.431,1.319,2.181,Town06
npc,140,141981,6027.953,162.374,251.289,-0.011,-0.731,4.659,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.292,1.458,2.042,Town06
hero,132,141982,6028.023,169.570,251.148,0.020,-0.565,5.390,-0.0000,0.400,0.000,0.000,0,1,0,-7,-0.435,1.315,2.185,Town06
npc,140,141982,6028.023,162.701,251.285,-0.011,-0.731,4.724,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.296,1.454,2.046,Town06
hero,132,141983,6028.115,170.067,251.144,0.020,-0.565,5.416,-0.0000,0.000,0.000,0.000,0,1,0,-7,-0.440,1.310,2.190,Town06
npc,140,141983,6028.115,163.130,251.280,-0.011,-0.731,4.723,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.301,1.449,2.051,Town06
hero,132,141984,6028.189,170.469,251.140,0.019,-0.565,5.344,-0.0002,0.000,0.000,0.000,0,1,0,-7,-0.444,1.306,2.194,Town06
npc,140,141984,6028.189,163.478,251.275,-0.011,-0.731,4.719,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.306,1.444,2.056,Town06
hero,132,141985,6028.266,170.879,251.136,0.019,-0.565,5.218,-0.0004,0.000,0.000,0.000,0,1,0,-7,-0.448,1.302,2.198,Town06
npc,140,141985,6028.266,163.840,251.271,-0.011,-0.731,4.714,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.311,1.439,2.061,Town06
hero,132,141986,6028.337,171.246,251.132,0.019,-0.566,5.109,-0.0004,0.000,0.000,0.000,0,1,0,-7,-0.452,1.298,2.202,Town06
npc,140,141986,6028.337,164.172,251.267,-0.011,-0.731,4.714,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.315,1.435,2.065,Town06
hero,132,141987,6028.411,171.619,251.128,0.018,-0.566,4.966,-0.0002,0.000,0.000,0.000,0,1,0,-7,-0.456,1.294,2.206,Town06
npc,140,141987,6028.411,164.517,251.262,-0.011,-0.731,4.709,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.320,1.430,2.070,Town06
hero,132,141988,6028.470,171.913,251.125,0.018,-0.566,4.978,-0.0001,0.000,0.000,0.000,0,1,0,-7,-0.459,1.291,2.209,Town06
npc,140,141988,6028.470,164.792,251.259,-0.011,-0.731,4.706,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.323,1.427,2.073,Town06
hero,132,141989,6028.559,172.350,251.121,0.018,-0.566,4.882,-0.0001,0.000,0.000,0.000,0,1,0,-7,-0.463,1.287,2.213,Town06
npc,140,141989,6028.559,165.205,251.253,-0.011,-0.731,4.619,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.329,1.421,2.079,Town06
hero,132,141990,6028.627,172.681,251.118,0.018,-0.566,4.783,-0.0001,0.000,0.000,0.000,0,1,0,-7,-0.467,1.283,2.217,Town06
npc,140,141990,6028.627,165.525,251.249,-0.011,-0.731,4.698,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.333,1.417,2.083,Town06
hero,132,141991,6028.710,173.072,251.114,0.018,-0.566,4.653,-0.0001,0.000,0.000,0.000,0,1,0,-7,-0.471,1.279,2.221,Town06
npc,140,141991,6028.710,165.911,251.244,-0.011,-0.731,4.621,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.338,1.412,2.088,Town06
hero,132,141992,6028.781,173.395,251.111,0.018,-0.566,4.542,-0.0001,0.000,0.000,0.000,0,1,0,-7,-0.474,1.276,2.224,Town06
npc,140,141992,6028.781,166.239,251.240,-0.011,-0.731,4.624,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.342,1.408,2.092,Town06
hero,132,141993,6028.868,173.783,251.107,0.018,-0.566,4.406,-0.0001,0.000,0.000,0.000,0,1,0,-7,-0.478,1.272,2.228,Town06
npc,140,141993,6028.868,166.644,251.235,-0.011,-0.731,4.687,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.348,1.402,2.098,Town06
hero,132,141994,6028.986,174.215,251.103,0.018,-0.566,4.253,-0.0009,0.000,0.000,0.000,0,1,0,-7,-0.482,1.268,2.232,Town06
npc,140,141994,6028.986,167.108,251.229,-0.011,-0.731,4.682,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.354,1.396,2.104,Town06
hero,132,141995,6029.109,174.632,251.099,0.018,-0.566,4.103,-0.1937,0.000,0.000,0.000,0,1,0,-7,-0.487,1.263,2.237,Town06
npc,140,141995,6029.109,167.572,251.223,-0.011,-0.731,4.677,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.360,1.390,2.110,Town06
hero,132,141996,6029.193,174.970,251.095,0.018,-0.565,3.986,0.2363,0.000,0.000,0.000,0,1,0,-7,-0.490,1.260,2.240,Town06
npc,140,141996,6029.193,167.959,251.218,-0.011,-0.731,4.600,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.365,1.385,2.115,Town06
hero,132,141997,6029.304,175.361,251.091,0.018,-0.564,3.846,0.3635,0.000,0.000,0.000,0,1,0,-7,-0.494,1.256,2.244,Town06
npc,140,141997,6029.304,168.422,251.212,-0.011,-0.731,4.585,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.371,1.379,2.121,Town06
hero,132,141998,6029.392,175.692,251.088,0.018,-0.568,3.730,-0.3388,0.000,0.000,0.000,0,1,0,-7,-0.498,1.252,2.248,Town06
npc,140,141998,6029.392,168.828,251.207,-0.011,-0.731,4.665,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.376,1.374,2.126,Town06
hero,132,141999,6029.469,175.974,251.079,0.018,-0.899,3.618,-7.3077,0.000,0.000,-0.100,0,1,0,-7,-0.507,1.243,2.257,Town06
npc,140,141999,6029.469,169.184,251.202,-0.011,-0.731,4.662,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.381,1.369,2.131,Town06
hero,132,142000,6029.540,176.226,251.064,0.019,-1.433,3.529,-7.8730,0.000,0.000,-0.100,0,1,0,-7,-0.522,1.228,2.272,Town06
npc,140,142000,6029.540,169.511,251.198,-0.011,-0.731,4.661,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.385,1.365,2.135,Town06
hero,132,142001,6029.627,176.527,251.042,0.019,-2.095,3.424,-7.1963,0.000,0.000,-0.100,0,1,0,-7,-0.544,1.206,2.294,Town06
npc,140,142001,6029.627,169.914,251.193,-0.011,-0.731,4.575,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.391,1.359,2.141,Town06
hero,132,142002,6029.725,176.851,251.006,0.019,-3.249,3.290,-13.4763,0.000,0.000,-0.200,0,1,0,-7,-0.580,1.170,2.330,Town06
npc,140,142002,6029.725,170.364,251.187,-0.011,-0.731,4.569,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.396,1.354,2.146,Town06
hero,132,142003,6029.797,177.082,250.972,0.019,-4.254,3.207,-13.5890,0.000,0.000,-0.200,0,1,0,-7,-0.614,1.136,2.364,Town06
npc,140,142003,6029.797,170.697,251.183,-0.011,-0.731,4.576,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.401,1.349,2.151,Town06
hero,132,142004,6029.872,177.313,250.929,0.019,-5.546,3.100,-18.7907,0.000,0.000,-0.300,0,1,0,-7,-0.658,1.092,2.408,Town06
npc,140,142004,6029.872,171.045,251.179,-0.011,-0.731,4.567,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.405,1.345,2.155,Town06
hero,132,142005,6029.960,177.571,250.868,0.019,-7.244,3.006,-19.5477,0.000,0.000,-0.300,0,1,0,-7,-0.718,1.032,2.468,Town06
npc,140,142005,6029.960,171.450,251.173,-0.011,-0.731,4.639,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.411,1.339,2.161,Town06
hero,132,142006,6030.038,177.790,250.809,0.019,-8.712,2.928,-19.0772,0.000,0.000,-0.300,0,1,0,-7,-0.777,0.973,2.527,Town06
npc,140,142006,6030.038,171.806,251.169,-0.011,-0.731,4.636,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.415,1.335,2.165,Town06
hero,132,142007,6030.117,178.011,250.758,0.019,-9.502,2.843,-2.9790,0.000,0.000,0.000,0,1,0,-7,-0.828,0.922,2.578,Town06
npc,140,142007,6030.117,172.169,251.164,-0.011,-0.731,4.632,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.420,1.330,2.170,Town06
hero,132,142008,6030.203,178.249,250.718,0.019,-9.547,2.758,0.3062,0.000,0.000,0.000,0,1,0,-7,-0.868,0.882,2.618,Town06
npc,140,142008,6030.203,172.564,251.159,-0.011,-0.731,4.550,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.425,1.325,2.175,Town06
hero,132,142009,6030.287,178.473,250.680,0.019,-9.554,2.662,-0.5845,0.100,0.000,0.000,0,1,0,-7,-0.906,0.844,2.656,Town06
npc,140,142009,6030.287,172.951,251.154,-0.011,-0.731,4.626,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.430,1.320,2.180,Town06
hero,132,142010,6030.356,178.651,250.650,0.019,-9.548,2.614,0.6414,0.400,0.000,0.000,0,1,0,-7,-0.936,0.814,2.686,Town06
npc,140,142010,6030.356,173.265,251.150,-0.011,-0.731,4.540,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.434,1.316,2.184,Town06
hero,132,142011,6030.462,178.910,250.607,0.019,-9.548,2.656,0.6300,0.900,0.000,0.000,0,1,0,-7,-0.980,0.770,2.730,Town06
npc,140,142011,6030.462,173.723,251.145,-0.011,-0.731,4.532,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.440,1.310,2.190,Town06
hero,132,142012,6030.540,179.121,250.571,0.019,-9.548,2.825,0.5391,1.000,0.000,0.000,0,1,0,-7,-1.015,0.735,2.765,Town06
npc,140,142012,6030.540,174.080,251.140,-0.011,-0.731,4.532,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.445,1.305,2.195,Town06
hero,132,142013,6030.630,179.383,250.527,0.019,-9.553,3.103,-0.4668,1.000,0.000,0.000,0,1,0,-7,-1.060,0.690,2.810,Town06
npc,140,142013,6030.630,174.489,251.135,-0.011,-0.731,4.608,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.450,1.300,2.200,Town06
hero,132,142014,6030.706,179.628,250.486,0.020,-9.552,3.400,-0.2403,1.000,0.000,0.000,0,1,0,-7,-1.101,0.649,2.851,Town06
npc,140,142014,6030.706,174.837,251.130,-0.011,-0.731,4.606,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.455,1.295,2.205,Town06
hero,132,142015,6030.790,179.926,250.436,0.020,-9.551,3.690,0.1477,0.100,0.000,0.000,0,1,0,-7,-1.151,0.599,2.901,Town06
npc,140,142015,6030.790,175.222,251.125,-0.011,-0.731,4.526,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.460,1.290,2.210,Town06
hero,132,142016,6030.861,180.189,250.392,0.020,-9.551,3.796,0.1312,0.300,0.000,0.000,0,1,0,-7,-1.196,0.554,2.946,Town06
npc,140,142016,6030.861,175.546,251.121,-0.011,-0.731,4.530,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.464,1.286,2.214,Town06
hero,132,142017,6030.961,180.568,250.328,0.020,-9.550,3.891,0.2962,0.800,0.000,0.000,0,1,0,-7,-1.259,0.491,3.009,Town06
npc,140,142017,6030.961,176.002,251.116,-0.011,-0.731,4.509,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.470,1.280,2.220,Town06
hero,132,142018,6031.036,180.857,250.279,0.020,-9.550,3.992,0.1429,0.200,0.000,0.000,0,1,0,-7,-1.308,0.442,3.058,Town06
npc,140,142018,6031.036,176.340,251.111,-0.011,-0.731,4.517,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.475,1.275,2.225,Town06
hero,132,142019,6031.106,181.141,250.233,0.019,-9.642,4.181,-4.8981,0.500,0.000,0.000,0,1,0,-7,-1.354,0.396,3.104,Town06
npc,140,142019,6031.106,176.659,251.107,-0.011,-0.881,4.293,-8.8381,0.000,0.000,0.000,0,0,0,-7,-0.479,1.271,2.229,Town06
hero,132,142020,6031.196,181.516,250.173,0.019,-9.798,4.302,-0.4484,0.900,0.000,0.000,0,1,0,-7,-1.415,0.335,3.165,Town06
npc,140,142020,6031.196,177.041,251.101,-0.011,-1.377,4.294,-2.7649,0.000,0.000,0.000,0,0,0,-7,-0.485,1.265,2.235,Town06
hero,132,142021,6031.270,181.838,250.118,0.020,-9.805,4.486,-0.0276,1.000,0.000,0.000,0,1,0,-7,-1.470,0.280,3.220,Town06
npc,140,142021,6031.270,177.357,251.095,-0.011,-1.489,4.294,-0.8622,0.000,0.000,0.000,0,0,0,-7,-0.491,1.259,2.241,Town06
hero,132,142022,6031.360,182.249,250.047,0.020,-9.806,4.823,-0.0014,1.000,0.000,0.000,0,1,0,-7,-1.541,0.209,3.291,Town06
