actor_tag,actor_id,frame,sim_time,x,y,z,yaw_deg,speed_mps,yawrate_rps,throttle,brake,steer,reverse,gear,hand_brake,lane_id,offset_m,dist_left_m,dist_right_m,map
npc,141,155563,6894.313,104.682,251.600,-0.011,0.001,6.995,0.0000,0.000,0.000,0.000,0,0,0,-7,0.039,1.789,1.711,Town06
hero,132,155564,6894.391,106.139,248.182,0.018,1.594,10.095,0.0017,0.000,0.000,0.000,0,2,0,-6,0.120,1.870,1.630,Town06
npc,141,155564,6894.391,105.227,251.600,-0.011,0.001,6.990,0.0000,0.000,0.000,0.000,0,0,0,-7,0.038,1.788,1.712,Town06
hero,132,155565,6894.485,107.081,248.208,0.019,1.594,9.979,0.0003,0.000,0.000,0.000,0,2,0,-6,0.146,1.896,1.604,Town06
npc,141,155565,6894.485,105.880,251.600,-0.011,0.001,6.984,0.0000,0.000,0.000,0.000,0,0,0,-7,0.038,1.788,1.712,Town06
hero,132,155566,6894.552,107.747,248.226,0.019,1.594,9.910,0.0000,0.000,0.000,0.000,0,2,0,-6,0.164,1.914,1.586,Town06
npc,141,155566,6894.552,106.346,251.600,-0.011,0.001,6.917,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.038,1.788,1.712,Town06
hero,132,155567,6894.638,108.591,248.250,0.019,1.594,9.786,-0.0001,0.000,0.000,0.000,0,2,0,-6,0.187,1.937,1.563,Town06
npc,141,155567,6894.638,106.942,251.600,-0.011,0.001,6.975,0.0000,0.000,0.000,0.000,0,0,0,-7,0.038,1.788,1.712,Town06
hero,132,155568,6894.724,109.433,248.273,0.019,1.594,9.696,-0.0001,0.000,0.000,0.000,0,2,0,-6,0.210,1.960,1.540,Town06
npc,141,155568,6894.724,107.542,251.600,-0.011,0.001,6.905,0.0000,0.000,0.000,0.000,0,0,0,-7,0.038,1.788,1.712,Town06
hero,132,155569,6894.797,110.134,248.293,0.019,1.594,9.620,-0.0001,0.300,0.000,0.000,0,2,0,-6,0.229,1.979,1.521,Town06
npc,141,155569,6894.797,108.046,251.600,-0.011,0.001,6.908,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.037,1.787,1.713,Town06
hero,132,155570,6894.885,110.971,248.316,0.019,1.594,9.554,-0.0001,0.600,0.000,0.000,0,2,0,-6,0.252,2.002,1.498,Town06
npc,141,155570,6894.885,108.653,251.600,-0.011,0.001,6.959,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.037,1.787,1.713,Town06
hero,132,155571,6894.976,111.848,248.354,0.019,2.270,9.523,12.9248,0.000,0.000,0.100,0,2,0,-6,0.290,2.040,1.460,Town06
npc,141,155571,6894.976,109.290,251.600,-0.011,0.001,6.954,0.0000,0.000,0.000,0.000,0,0,0,-7,0.037,1.787,1.713,Town06
hero,132,155572,6895.045,112.494,248.399,0.019,3.331,9.477,17.0061,0.000,0.000,0.100,0,2,0,-6,0.335,2.085,1.415,Town06
npc,141,155572,6895.045,109.761,251.600,-0.011,0.001,6.883,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.037,1.787,1.713,Town06
hero,132,155573,6895.118,113.180,248.460,0.019,4.631,9.405,18.4248,0.000,0.000,0.100,0,2,0,-6,0.396,2.146,1.354,Town06
npc,141,155573,6895.118,110.266,251.600,-0.011,0.001,6.887,0.0000,0.000,0.000,0.000,0,0,0,-7,0.037,1.787,1.713,Town06
hero,132,155574,6895.190,113.854,248.525,0.019,5.453,9.327,6.7952,0.000,0.000,0.000,0,2,0,-6,0.460,2.210,1.290,Town06
npc,141,155574,6895.190,110.767,251.600,-0.011,0.001,6.883,0.0000,0.000,0.000,0.000,0,0,0,-7,0.037,1.787,1.713,Town06
hero,132,155575,6895.293,114.776,248.613,0.019,5.790,9.228,1.6670,0.300,0.000,0.000,0,2,0,-6,0.548,2.298,1.202,Town06
npc,141,155575,6895.293,111.457,251.600,-0.011,0.001,6.864,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.036,1.786,1.714,Town06
hero,132,155576,6895.380,115.570,248.692,0.019,5.868,9.176,0.4925,0.600,0.000,0.000,0,2,0,-6,0.627,2.377,1.123,Town06
npc,141,155576,6895.380,112.057,251.600,-0.011,0.001,6.928,0.0000,0.000,0.000,0.000,0,0,0,-7,0.036,1.786,1.714,Town06
hero,132,155577,6895.453,116.239,248.760,0.019,5.889,9.219,0.1720,0.900,0.000,0.000,0,2,0,-6,0.695,2.445,1.055,Town06
npc,141,155577,6895.453,112.561,251.600,-0.011,0.001,6.924,0.0000,0.000,0.000,0.000,0,0,0,-7,0.036,1.786,1.714,Town06
hero,132,155578,6895.530,116.945,248.842,0.019,6.375,9.275,11.2741,0.000,0.000,0.100,0,2,0,-6,0.777,2.527,0.973,Town06
npc,141,155578,6895.530,113.089,251.600,-0.011,0.001,6.918,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.036,1.786,1.714,Town06
hero,132,155579,6895.621,117.776,248.962,0.020,7.735,9.276,16.8184,0.000,0.000,0.100,0,2,0,-6,0.896,2.646,0.854,Town06
npc,141,155579,6895.621,113.713,251.600,-0.011,0.001,6.914,0.0000,0.000,0.000,0.000,0,0,0,-7,0.036,1.786,1.714,Town06
hero,132,155580,6895.715,118.635,249.109,0.020,9.418,9.202,18.1767,0.000,0.000,0.100,0,2,0,-6,1.043,2.793,0.707,Town06
npc,141,155580,6895.715,114.361,251.600,-0.011,0.001,6.907,0.0000,0.000,0.000,0.000,0,0,0,-7,0.035,1.785,1.715,Town06
hero,132,155581,6895.793,119.340,249.237,0.019,10.278,9.119,6.4307,0.000,0.000,0.000,0,2,0,-6,1.170,2.920,0.580,Town06
npc,141,155581,6895.793,114.898,251.600,-0.011,0.001,6.902,0.0000,0.000,0.000,0.000,0,0,0,-7,0.035,1.785,1.715,Town06
hero,132,155582,6895.867,120.003,249.356,0.019,10.551,9.043,2.1920,0.000,0.000,0.000,0,2,0,-6,1.290,3.040,0.460,Town06
npc,141,155582,6895.867,115.407,251.600,-0.011,0.001,6.898,0.0000,0.000,0.000,0.000,0,0,0,-7,0.035,1.785,1.715,Town06
hero,132,155583,6895.933,120.583,249.463,0.019,10.638,8.989,0.8561,0.000,0.000,0.000,0,2,0,-6,1.396,3.146,0.354,Town06
npc,141,155583,6895.933,115.857,251.600,-0.011,0.001,6.832,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.035,1.785,1.715,Town06
hero,132,155584,6896.021,121.359,249.608,0.019,10.678,8.880,0.2481,0.400,0.000,0.000,0,2,0,-6,1.541,3.291,0.209,Town06
npc,141,155584,6896.021,116.463,251.600,-0.011,0.001,6.887,0.0000,0.000,0.000,0.000,0,0,0,-7,0.035,1.785,1.715,Town06
hero,132,155585,6896.112,122.152,249.757,0.019,10.690,8.873,0.0669,0.800,0.000,0.000,0,2,0,-6,1.689,3.439,0.061,Town06
npc,141,155585,6896.112,117.086,251.600,-0.011,0.001,6.883,0.0000,0.000,0.000,0.000,0,0,0,-7,0.034,1.784,1.716,Town06
hero,132,155586,6896.190,122.835,249.886,0.019,10.693,8.939,0.0226,1.000,0.000,0.000,0,2,0,-7,-1.682,0.068,3.432,Town06
npc,141,155586,6896.190,117.620,251.600,-0.011,0.001,6.877,0.0000,0.000,0.000,0.000,0,0,0,-7,0.034,1.784,1.716,Town06
hero,132,155587,6896.279,123.625,250.035,0.019,10.694,9.103,0.0068,0.000,0.000,0.000,0,2,0,-7,-1.533,0.217,3.283,Town06
npc,141,155587,6896.279,118.229,251.600,-0.011,0.001,6.803,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.034,1.784,1.716,Town06
hero,132,155588,6896.377,124.502,250.200,0.019,10.694,9.133,0.0019,0.000,0.000,0.000,0,2,0,-7,-1.368,0.382,3.118,Town06
npc,141,155588,6896.377,118.898,251.600,-0.011,0.001,6.799,0.0000,0.000,0.000,0.000,0,0,0,-7,0.034,1.784,1.716,Town06
hero,132,155589,6896.454,125.191,250.330,0.019,10.694,9.091,0.0008,0.000,0.000,0.000,0,2,0,-7,-1.238,0.512,2.988,Town06
npc,141,155589,6896.454,119.424,251.600,-0.011,0.001,6.796,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.034,1.784,1.716,Town06
hero,132,155590,6896.547,126.021,250.487,0.019,10.695,9.010,0.0002,0.000,0.000,0.000,0,2,0,-7,-1.081,0.669,2.831,Town06
npc,141,155590,6896.547,120.062,251.600,-0.011,0.001,6.794,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.033,1.783,1.717,Town06
hero,132,155591,6896.747,126.899,250.653,0.019,10.695,8.899,-0.0000,0.000,0.000,0.000,0,2,0,-7,-0.916,0.834,2.666,Town06
npc,141,155591,6896.747,120.743,251.600,-0.011,0.001,6.779,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.033,1.783,1.717,Town06
hero,132,155592,6896.848,127.767,250.802,0.019,9.960,8.756,-12.8604,0.000,0.000,-0.100,0,2,0,-7,-0.767,0.983,2.517,Town06
npc,141,155592,6896.848,121.424,251.600,-0.011,0.001,6.772,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.033,1.783,1.717,Town06
hero,132,155593,6896.923,128.411,250.894,0.019,8.846,8.668,-16.2096,0.000,0.000,-0.100,0,2,0,-7,-0.675,1.075,2.425,Town06
npc,141,155593,6896.923,121.934,251.600,-0.011,0.001,6.776,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.033,1.783,1.717,Town06
hero,132,155594,6897.013,129.182,250.987,0.019,7.328,8.567,-17.3176,0.000,0.000,-0.100,0,2,0,-7,-0.583,1.167,2.333,Town06
npc,141,155594,6897.013,122.548,251.600,-0.011,0.001,6.775,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.032,1.782,1.718,Town06
hero,132,155595,6897.104,129.947,251.073,0.019,6.482,8.466,-4.6501,0.000,0.000,0.000,0,2,0,-7,-0.497,1.253,2.247,Town06
npc,141,155595,6897.104,123.164,251.600,-0.011,0.001,6.769,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.032,1.782,1.718,Town06
hero,132,155596,6897.176,130.546,251.142,0.019,6.292,8.389,-1.5652,0.000,0.000,0.000,0,2,0,-7,-0.428,1.322,2.178,Town06
npc,141,155596,6897.176,123.651,251.600,-0.011,0.001,6.766,0.0000,0.000,0.000,0.000,0,0,0,-7,0.032,1.782,1.718,Town06
hero,132,155597,6897.263,131.269,251.223,0.019,6.220,8.263,-0.4425,0.000,0.000,0.000,0,2,0,-7,-0.348,1.402,2.098,Town06
npc,141,155597,6897.263,124.245,251.600,-0.011,0.001,6.816,0.0000,0.000,0.000,0.000,0,0,0,-7,0.032,1.782,1.718,Town06
hero,132,155598,6897.338,131.883,251.290,0.019,6.201,8.183,-0.1499,0.000,0.000,0.000,0,2,0,-7,-0.281,1.469,2.031,Town06
npc,141,155598,6897.338,124.754,251.600,-0.011,0.001,6.812,0.0000,0.000,0.000,0.000,0,0,0,-7,0.032,1.782,1.718,Town06
hero,132,155599,6897.413,132.492,251.357,0.019,6.195,8.101,-0.0511,0.000,0.000,0.000,0,2,0,-7,-0.214,1.536,1.964,Town06
npc,141,155599,6897.413,125.264,251.600,-0.011,0.001,6.808,0.0000,0.000,0.000,0.000,0,0,0,-7,0.032,1.782,1.718,Town06
hero,132,155600,6897.484,133.055,251.411,0.019,5.826,8.016,-9.5640,0.000,0.000,-0.100,0,2,0,-7,-0.160,1.590,1.910,Town06
npc,141,155600,6897.484,125.739,251.600,-0.011,0.001,6.804,0.0000,0.000,0.000,0.000,0,0,0,-7,0.031,1.781,1.719,Town06
hero,132,155601,6897.574,133.772,251.474,0.019,5.335,7.915,-2.6351,0.000,0.000,0.000,0,2,0,-7,-0.097,1.653,1.847,Town06
npc,141,155601,6897.574,126.351,251.600,-0.011,0.001,6.798,0.0000,0.000,0.000,0.000,0,0,0,-7,0.031,1.781,1.719,Town06
hero,132,155602,6897.650,134.368,251.529,0.019,5.225,7.827,-0.8269,0.000,0.000,0.000,0,2,0,-7,-0.042,1.708,1.792,Town06
npc,141,155602,6897.650,126.865,251.600,-0.011,0.001,6.793,0.0000,0.000,0.000,0.000,0,0,0,-7,0.031,1.781,1.719,Town06
hero,132,155603,6897.743,135.094,251.596,0.019,5.187,7.728,-0.2027,0.000,0.000,0.000,0,2,0,-7,0.024,1.774,1.726,Town06
npc,141,155603,6897.743,127.498,251.600,-0.011,0.001,6.787,0.0000,0.000,0.000,0.000,0,0,0,-7,0.031,1.781,1.719,Town06
hero,132,155604,6897.828,135.739,251.655,0.019,5.178,7.663,-0.0586,0.000,0.000,0.000,0,2,0,-7,0.083,1.833,1.667,Town06
npc,141,155604,6897.828,128.067,251.600,-0.011,0.001,6.720,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.031,1.781,1.719,Town06
hero,132,155605,6897.905,136.324,251.708,0.019,5.175,7.580,-0.0194,0.000,0.000,0.000,0,2,0,-7,0.136,1.886,1.614,Town06
npc,141,155605,6897.905,128.588,251.600,-0.011,0.001,6.712,0.0000,0.000,0.000,0.000,0,0,0,-7,0.030,1.780,1.720,Town06
hero,132,155606,6897.979,136.878,251.758,0.019,5.174,7.506,-0.0066,0.000,0.000,0.000,0,2,0,-7,0.186,1.936,1.564,Town06
npc,141,155606,6897.979,129.087,251.600,-0.011,0.001,6.713,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.030,1.780,1.720,Town06
hero,132,155607,6898.061,137.486,251.804,0.019,4.708,7.381,-10.0276,0.000,0.000,-0.100,0,2,0,-7,0.232,1.982,1.518,Town06
npc,141,155607,6898.061,129.640,251.600,-0.011,0.001,6.768,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.030,1.780,1.720,Town06
hero,132,155608,6898.139,138.057,251.832,0.019,3.731,7.283,-13.5207,0.000,0.000,-0.100,0,2,0,-7,0.259,2.009,1.491,Town06
npc,141,155608,6898.139,130.164,251.600,-0.011,0.001,6.762,0.0000,0.000,0.000,0.000,0,0,0,-7,0.030,1.780,1.720,Town06
hero,132,155609,6898.220,138.640,251.841,0.019,2.146,7.189,-24.3651,0.000,0.000,-0.200,0,2,0,-7,0.268,2.018,1.482,Town06
npc,141,155609,6898.220,130.707,251.600,-0.011,0.001,6.701,0.0000,0.000,0.000,0.000,0,0,0,-7,0.030,1.780,1.720,Town06
hero,132,155610,6898.297,139.187,251.825,0.019,0.113,7.087,-27.8843,0.000,0.000,-0.200,0,2,0,-7,0.252,2.002,1.498,Town06
npc,141,155610,6898.297,131.226,251.600,-0.011,0.001,6.688,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.030,1.780,1.720,Town06
hero,132,155611,6898.373,139.725,251.805,0.019,-1.280,7.004,-10.3985,0.000,0.000,0.000,0,2,0,-7,0.231,1.981,1.519,Town06
npc,141,155611,6898.373,131.741,251.600,-0.011,0.001,6.684,0.0000,0.000,0.000,0.000,0,0,0,-7,0.029,1.779,1.721,Town06
hero,132,155612,6898.453,140.282,251.790,0.019,-1.713,6.908,-2.8041,0.000,0.000,0.000,0,2,0,-7,0.216,1.966,1.534,Town06
npc,141,155612,6898.453,132.280,251.600,-0.011,0.001,6.745,0.0000,0.000,0.000,0.000,0,0,0,-7,0.029,1.779,1.721,Town06
hero,132,155613,6898.543,140.895,251.772,0.019,-1.838,6.907,-0.7079,0.000,0.000,0.000,0,2,0,-7,0.199,1.949,1.551,Town06
npc,141,155613,6898.543,132.876,251.600,-0.011,0.001,6.669,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.029,1.779,1.721,Town06
hero,132,155614,6898.616,141.399,251.750,0.019,-2.227,6.685,-9.1836,0.000,0.000,-0.100,0,0,0,-7,0.176,1.926,1.574,Town06
npc,141,155614,6898.616,133.372,251.600,-0.011,0.001,6.673,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.029,1.779,1.721,Town06
hero,132,155615,6898.709,141.993,251.719,0.018,-2.661,6.301,-2.0942,0.000,0.000,0.000,0,1,0,-7,0.144,1.894,1.606,Town06
npc,141,155615,6898.709,133.990,251.600,-0.011,0.001,6.668,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.029,1.779,1.721,Town06
hero,132,155616,6898.796,142.530,251.693,0.018,-2.752,5.978,-0.5120,0.000,0.000,0.000,0,1,0,-7,0.119,1.869,1.631,Town06
npc,141,155616,6898.796,134.578,251.600,-0.011,0.001,6.722,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.028,1.778,1.722,Town06
hero,132,155617,6898.876,142.997,251.671,0.018,-2.773,5.743,-0.1498,0.000,0.000,0.000,0,1,0,-7,0.096,1.846,1.654,Town06
npc,141,155617,6898.876,135.111,251.600,-0.011,0.001,6.717,0.0000,0.000,0.000,0.000,0,0,0,-7,0.028,1.778,1.722,Town06
hero,132,155618,6898.964,143.493,251.647,0.018,-2.780,5.546,-0.0401,0.000,0.000,0.000,0,1,0,-7,0.072,1.822,1.678,Town06
npc,141,155618,6898.964,135.700,251.600,-0.011,0.001,6.644,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.028,1.778,1.722,Town06
hero,132,155619,6899.051,143.961,251.624,0.018,-2.782,5.295,-0.0103,0.000,0.000,0.000,0,1,0,-7,0.050,1.800,1.700,Town06
npc,141,155619,6899.051,136.279,251.600,-0.011,0.001,6.707,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.028,1.778,1.722,Town06
hero,132,155620,6899.128,144.360,251.605,0.018,-2.783,5.112,-0.0036,0.000,0.000,0.000,0,1,0,-7,0.030,1.780,1.720,Town06
npc,141,155620,6899.128,136.791,251.600,-0.011,0.001,6.702,0.0000,0.000,0.000,0.000,0,0,0,-7,0.028,1.778,1.722,Town06
hero,132,155621,6899.207,144.757,251.586,0.018,-2.783,4.989,-0.0009,0.000,0.000,0.000,0,1,0,-7,0.011,1.761,1.739,Town06
npc,141,155621,6899.207,137.317,251.600,-0.011,0.001,6.697,0.0000,0.000,0.000,0.000,0,0,0,-7,0.027,1.777,1.723,Town06
hero,132,155622,6899.289,145.164,251.566,0.018,-2.783,4.914,-0.0002,0.000,0.000,0.000,0,1,0,-7,-0.009,1.741,1.759,Town06
npc,141,155622,6899.289,137.865,251.600,-0.011,0.001,6.633,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.027,1.777,1.723,Town06
hero,132,155623,6899.359,145.504,251.549,0.018,-2.783,4.817,-0.0001,0.000,0.000,0.000,0,1,0,-7,-0.026,1.724,1.776,Town06
npc,141,155623,6899.359,138.332,251.600,-0.011,0.001,6.634,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.027,1.777,1.723,Town06
hero,132,155624,6899.445,145.912,251.529,0.018,-2.783,4.685,-0.0001,0.000,0.000,0.000,0,1,0,-7,-0.046,1.704,1.796,Town06
npc,141,155624,6899.445,138.904,251.600,-0.011,0.001,6.683,0.0000,0.000,0.000,0.000,0,0,0,-7,0.027,1.777,1.723,Town06
hero,132,155625,6899.524,146.275,251.512,0.018,-2.783,4.560,-0.0001,0.000,0.000,0.000,0,1,0,-7,-0.064,1.686,1.814,Town06
npc,141,155625,6899.524,139.429,251.600,-0.011,0.001,6.677,0.0000,0.000,0.000,0.000,0,0,0,-7,0.027,1.777,1.723,Town06
hero,132,155626,6899.608,146.653,251.493,0.018,-2.783,4.428,-0.0001,0.000,0.000,0.000,0,1,0,-7,-0.082,1.668,1.832,Town06
npc,141,155626,6899.608,139.988,251.600,-0.011,0.001,6.611,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.027,1.777,1.723,Town06
hero,132,155627,6899.691,147.014,251.484,0.018,-2.364,4.285,8.1461,0.000,0.000,0.100,0,1,0,-7,-0.091,1.659,1.841,Town06
npc,141,155627,6899.691,140.541,251.600,-0.011,0.001,6.669,0.0000,0.000,0.000,0.000,0,0,0,-7,0.026,1.776,1.724,Town06
hero,132,155628,6899.769,147.343,251.476,0.018,-2.126,4.165,0.7521,0.000,0.000,0.000,0,1,0,-7,-0.100,1.650,1.850,Town06
npc,141,155628,6899.769,141.058,251.600,-0.011,0.001,6.663,0.0000,0.000,0.000,0.000,0,0,0,-7,0.026,1.776,1.724,Town06
hero,132,155629,6899.853,147.684,251.464,0.018,-2.110,4.044,-0.0216,0.000,0.000,0.000,0,1,0,-7,-0.112,1.638,1.862,Town06
npc,141,155629,6899.853,141.610,251.600,-0.011,0.001,6.597,0.0000,0.000,0.000,0.000,0,0,0,-7,0.026,1.776,1.724,Town06
hero,132,155630,6899.916,147.936,251.454,0.018,-2.109,3.957,0.0070,0.000,0.000,0.000,0,1,0,-7,-0.122,1.628,1.872,Town06
npc,141,155630,6899.916,142.029,251.600,-0.011,0.001,6.655,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.026,1.776,1.724,Town06
hero,132,155631,6899.999,148.259,251.443,0.018,-2.109,3.840,0.0001,0.000,0.000,0.000,0,1,0,-7,-0.134,1.616,1.884,Town06
npc,141,155631,6899.999,142.579,251.600,-0.011,0.001,6.589,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.026,1.776,1.724,Town06
hero,132,155632,6900.072,148.535,251.432,0.018,-2.109,3.744,-0.0001,0.000,0.000,0.000,0,1,0,-7,-0.144,1.606,1.894,Town06
npc,141,155632,6900.072,143.060,251.600,-0.011,0.001,6.586,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.025,1.775,1.725,Town06
hero,132,155633,6900.146,148.810,251.422,0.018,-2.109,3.647,-0.0001,0.000,0.000,0.000,0,1,0,-7,-0.154,1.596,1.904,Town06
npc,141,155633,6900.146,143.554,251.600,-0.011,0.001,6.578,0.0000,0.000,0.000,0.000,0,0,0,-7,0.025,1.775,1.725,Town06
hero,132,155634,6900.219,149.072,251.413,0.018,-2.109,3.555,-0.0001,0.000,0.000,0.000,0,1,0,-7,-0.164,1.586,1.914,Town06
npc,141,155634,6900.219,144.037,251.600,-0.011,0.001,6.577,0.0000,0.000,0.000,0.000,0,0,0,-7,0.025,1.775,1.725,Town06
hero,132,155635,6900.298,149.345,251.409,0.018,-1.781,3.446,6.6888,0.000,0.000,0.100,0,1,0,-7,-0.167,1.583,1.917,Town06
npc,141,155635,6900.298,144.552,251.600,-0.011,0.001,6.564,0.0000,0.000,0.000,0.000,0,0,0,-7,0.025,1.775,1.725,Town06
hero,132,155636,6900.381,149.629,251.405,0.018,-1.600,3.348,0.3698,0.000,0.000,0.000,0,1,0,-7,-0.172,1.578,1.922,Town06
npc,141,155636,6900.381,145.106,251.600,-0.011,0.001,6.627,0.0000,0.000,0.000,0.000,0,0,0,-7,0.025,1.775,1.725,Town06
hero,132,155637,6900.455,149.982,251.395,0.021,-1.586,4.715,0.0611,0.000,0.000,0.000,0,1,0,-7,-0.182,1.568,1.932,Town06
npc,141,155637,6900.455,145.412,251.605,-0.011,-0.344,4.279,-2.8523,0.000,0.000,0.000,0,0,0,-7,0.030,1.780,1.720,Town06
hero,132,155638,6900.532,150.336,251.385,0.020,-1.584,4.522,0.0052,0.000,0.000,0.000,0,1,0,-7,-0.192,1.558,1.942,Town06
npc,141,155638,6900.532,145.732,251.606,-0.011,-0.470,4.274,-0.9758,0.000,0.000,0.000,0,0,0,-7,0.030,1.780,1.720,Town06
hero,132,155639,6900.599,150.635,251.376,0.020,-1.584,4.390,0.0003,0.000,0.000,0.000,0,1,0,-7,-0.201,1.549,1.951,Town06
npc,141,155639,6900.599,146.009,251.605,-0.011,-0.509,4.020,-0.3738,0.000,0.000,0.000,0,0,0,-7,0.029,1.779,1.721,Town06
hero,132,155640,6900.686,151.011,251.366,0.019,-1.584,4.275,-0.0001,0.400,0.000,0.000,0,1,0,-7,-0.211,1.539,1.961,Town06
npc,141,155640,6900.686,146.370,251.602,-0.011,-0.527,4.267,-0.1131,0.000,0.000,0.000,0,0,0,-7,0.026,1.776,1.724,Town06
hero,132,155641,6900.768,151.363,251.356,0.019,-1.584,4.278,0.0002,0.800,0.000,0.000,0,1,0,-7,-0.221,1.529,1.971,Town06
npc,141,155641,6900.768,146.711,251.599,-0.011,-0.532,4.024,-0.0363,0.000,0.000,0.000,0,0,0,-7,0.023,1.773,1.727,Town06
hero,132,155642,6900.846,151.699,251.347,0.019,-1.584,4.409,0.0002,1.000,0.000,0.000,0,1,0,-7,-0.230,1.520,1.980,Town06
npc,141,155642,6900.846,147.031,251.596,-0.011,-0.534,4.007,-0.0130,0.000,0.000,0.000,0,0,0,-7,0.020,1.770,1.730,Town06
hero,132,155643,6900.931,152.089,251.336,0.019,-1.584,4.686,0.0003,1.000,0.000,0.000,0,1,0,-7,-0.241,1.509,1.991,Town06
npc,141,155643,6900.931,147.386,251.593,-0.011,-0.534,4.256,-0.0024,0.000,0.000,0.000,0,0,0,-7,0.017,1.767,1.733,Town06
hero,132,155644,6901.010,152.470,251.317,0.020,-2.002,5.009,-8.9279,1.000,0.000,-0.100,0,1,0,-7,-0.260,1.490,2.010,Town06
npc,141,155644,6901.010,147.711,251.590,-0.011,-0.534,4.253,-0.0003,0.000,0.000,0.000,0,0,0,-7,0.014,1.764,1.736,Town06
hero,132,155645,6901.097,152.921,251.295,0.021,-2.288,5.364,0.5030,1.000,0.000,0.000,0,1,0,-7,-0.283,1.467,2.033,Town06
npc,141,155645,6901.097,148.066,251.586,-0.011,-0.534,3.998,-0.0002,0.000,0.000,0.000,0,0,0,-7,0.010,1.760,1.740,Town06
hero,132,155646,6901.169,153.320,251.279,0.021,-2.365,5.613,1.2193,1.000,0.000,0.000,0,1,0,-7,-0.299,1.451,2.049,Town06
npc,141,155646,6901.169,148.366,251.584,-0.011,-0.534,4.009,0.0000,0.000,0.000,0.000,0,0,0,-7,0.007,1.757,1.743,Town06
hero,132,155647,6901.253,153.809,251.259,0.021,-2.409,6.062,-1.7397,1.000,0.000,0.000,0,1,0,-7,-0.319,1.431,2.069,Town06
npc,141,155647,6901.253,148.712,251.580,-0.011,-0.534,4.241,0.0004,0.000,0.000,0.000,0,0,0,-7,0.004,1.754,1.746,Town06
hero,132,155648,6901.325,154.263,251.241,0.021,-2.423,6.511,-1.6023,1.000,0.000,0.000,0,1,0,-7,-0.338,1.412,2.088,Town06
npc,141,155648,6901.325,149.009,251.578,-0.011,-0.534,4.237,0.0003,0.000,0.000,0.000,0,0,0,-7,0.001,1.751,1.749,Town06
hero,132,155649,6901.415,154.855,251.216,0.021,-2.419,6.594,2.3523,1.000,0.000,0.000,0,1,0,-7,-0.363,1.387,2.113,Town06
npc,141,155649,6901.415,149.376,251.574,-0.011,-0.534,3.974,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.002,1.748,1.752,Town06
hero,132,155650,6901.498,155.414,251.192,0.020,-2.458,7.014,-0.8939,1.000,0.000,0.000,0,0,0,-7,-0.386,1.364,2.136,Town06
npc,141,155650,6901.498,149.719,251.571,-0.011,-0.534,4.230,0.0001,0.000,0.000,0.000,0,0,0,-7,-0.006,1.744,1.756,Town06
hero,132,155651,6901.569,155.934,251.170,0.021,-2.466,7.461,-0.9224,1.000,0.000,0.000,0,2,0,-7,-0.409,1.341,2.159,Town06
npc,141,155651,6901.569,150.014,251.568,-0.011,-0.534,4.226,0.0001,0.000,0.000,0.000,0,0,0,-7,-0.009,1.741,1.759,Town06
hero,132,155652,6901.659,156.622,251.141,0.021,-2.454,7.836,1.9634,0.000,0.000,0.000,0,2,0,-7,-0.439,1.311,2.189,Town06
npc,141,155652,6901.659,150.379,251.565,-0.011,-0.534,3.964,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.012,1.738,1.762,Town06
hero,132,155653,6901.743,157.291,251.112,0.021,-2.472,7.969,-1.9083,0.000,0.000,0.000,0,2,0,-7,-0.467,1.283,2.217,Town06
npc,141,155653,6901.743,150.726,251.561,-0.011,-0.534,4.220,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.016,1.734,1.766,Town06
